id_municipio,nome_municipio,ano,id_meta_indicador,populacao_alvo,matriculas,percentual_meta,taxa_execucao_meta,taxa_matriculas,deficit_absoluto,deficit_meta
1200393,Porto Walter,2023,1.1,487,515,1,1.057494866529774,1.057494866529774,0,0
1200401,Rio Branco,2019,1.1,12605,11437,1,0.907338357794526,0.907338357794526,1168,1168
1200401,Rio Branco,2020,1.1,12794,11005,1,0.8601688291386588,0.8601688291386588,1789,1789
1200401,Rio Branco,2021,1.1,12981,9697,1,0.7470148678838302,0.7470148678838302,3284,3284
1200401,Rio Branco,2022,1.1,11288,9691,1,0.8585223245924876,0.8585223245924876,1597,1597
1200401,Rio Branco,2023,1.1,11645,10291,1,0.8837269214255045,0.8837269214255045,1354,1354
1200427,Rodrigues Alves,2019,1.1,679,600,1,0.8836524300441826,0.8836524300441826,79,79
1200427,Rodrigues Alves,2020,1.1,694,592,1,0.8530259365994236,0.8530259365994236,102,102
1200427,Rodrigues Alves,2021,1.1,709,607,1,0.8561354019746121,0.8561354019746121,102,102
1200427,Rodrigues Alves,2022,1.1,536,542,1,1.0111940298507462,1.0111940298507462,0,0
1200427,Rodrigues Alves,2023,1.1,547,645,1,1.1791590493601463,1.1791590493601463,0,0
1200435,Santa Rosa do Purus,2019,1.1,353,271,1,0.7677053824362606,0.7677053824362606,82,82
1200435,Santa Rosa do Purus,2020,1.1,363,279,1,0.768595041322314,0.768595041322314,84,84
1200435,Santa Rosa do Purus,2021,1.1,372,336,1,0.9032258064516129,0.9032258064516129,36,36
1200435,Santa Rosa do Purus,2022,1.1,363,311,1,0.8567493112947658,0.8567493112947658,52,52
1200435,Santa Rosa do Purus,2023,1.1,374,334,1,0.893048128342246,0.893048128342246,40,40
1200500,Sena Madureira,2019,1.1,1637,994,1,0.6072083078802688,0.6072083078802688,643,643
1200500,Sena Madureira,2020,1.1,1661,990,1,0.5960264900662252,0.5960264900662252,671,671
1200500,Sena Madureira,2021,1.1,1684,877,1,0.5207838479809976,0.5207838479809976,807,807
1200500,Sena Madureira,2022,1.1,1476,1010,1,0.6842818428184282,0.6842818428184282,466,466
1200500,Sena Madureira,2023,1.1,1522,1126,1,0.7398160315374507,0.7398160315374507,396,396
1200450,Senador Guiomard,2019,1.1,760,844,1,1.1105263157894736,1.1105263157894736,0,0
1200450,Senador Guiomard,2020,1.1,767,851,1,1.1095176010430248,1.1095176010430248,0,0
1200450,Senador Guiomard,2021,1.1,774,813,1,1.050387596899225,1.050387596899225,0,0
1200450,Senador Guiomard,2022,1.1,708,739,1,1.0437853107344632,1.0437853107344632,0,0
1200450,Senador Guiomard,2023,1.1,723,782,1,1.0816044260027662,1.0816044260027662,0,0
1200609,Tarauacá,2019,1.1,1844,1605,1,0.8703904555314533,0.8703904555314533,239,239
1200609,Tarauacá,2020,1.1,1869,1537,1,0.8223649010165864,0.8223649010165864,332,332
1200609,Tarauacá,2021,1.1,1894,1403,1,0.7407602956705386,0.7407602956705386,491,491
1200609,Tarauacá,2022,1.1,1883,1565,1,0.8311205523101434,0.8311205523101434,318,318
1200609,Tarauacá,2023,1.1,1949,1686,1,0.8650590046177526,0.8650590046177526,263,263
1200708,Xapuri,2019,1.1,688,444,1,0.6453488372093024,0.6453488372093024,244,244
1200708,Xapuri,2020,1.1,698,498,1,0.7134670487106017,0.7134670487106017,200,200
1200708,Xapuri,2021,1.1,708,431,1,0.6087570621468926,0.6087570621468926,277,277
1200708,Xapuri,2022,1.1,650,486,1,0.7476923076923077,0.7476923076923077,164,164
1200708,Xapuri,2023,1.1,665,499,1,0.750375939849624,0.750375939849624,166,166
1200013,Acrelândia,2019,1.2,1168,230,0.5,0.3938356164383562,0.1969178082191781,938,354
1200013,Acrelândia,2020,1.2,1185,236,0.5,0.3983122362869198,0.1991561181434599,949,356
1200013,Acrelândia,2021,1.2,1203,303,0.5,0.5037406483790524,0.2518703241895262,900,298
1200013,Acrelândia,2022,1.2,1073,273,0.5,0.5088536812674743,0.25442684063373716,800,264
1200013,Acrelândia,2023,1.2,1097,292,0.5,0.5323609845031905,0.26618049225159524,805,256
1200054,Assis Brasil,2019,1.2,643,46,0.5,0.14307931570762053,0.07153965785381027,597,276
1200054,Assis Brasil,2020,1.2,653,46,0.5,0.14088820826952528,0.07044410413476264,607,280
1200054,Assis Brasil,2021,1.2,663,57,0.5,0.17194570135746606,0.08597285067873303,606,274
1200054,Assis Brasil,2022,1.2,702,63,0.5,0.1794871794871795,0.08974358974358974,639,288
1200054,Assis Brasil,2023,1.2,722,43,0.5,0.11911357340720222,0.05955678670360111,679,318
1200104,Brasiléia,2019,1.2,1838,326,0.5,0.35473340587595215,0.17736670293797607,1512,593
1200104,Brasiléia,2020,1.2,1868,324,0.5,0.3468950749464668,0.1734475374732334,1544,610
1200104,Brasiléia,2021,1.2,1898,272,0.5,0.28661749209694415,0.14330874604847207,1626,677
1200104,Brasiléia,2022,1.2,1819,289,0.5,0.3177570093457944,0.1588785046728972,1530,620
1200104,Brasiléia,2023,1.2,1883,330,0.5,0.3505045140732873,0.17525225703664365,1553,612
1200138,Bujari,2019,1.2,681,220,0.5,0.6461086637298091,0.32305433186490456,461,120
1200138,Bujari,2020,1.2,691,217,0.5,0.6280752532561505,0.3140376266280753,474,128
1200138,Bujari,2021,1.2,701,204,0.5,0.5820256776034237,0.29101283880171186,497,146
1200138,Bujari,2022,1.2,857,249,0.5,0.5810968494749125,0.29054842473745623,608,180
1200138,Bujari,2023,1.2,885,222,0.5,0.5016949152542373,0.25084745762711863,663,220
1200179,Capixaba,2019,1.2,760,35,0.5,0.09210526315789473,0.046052631578947366,725,345
1200179,Capixaba,2020,1.2,778,69,0.5,0.17737789203084833,0.08868894601542417,709,320
1200179,Capixaba,2021,1.2,795,117,0.5,0.2943396226415094,0.1471698113207547,678,280
1200179,Capixaba,2022,1.2,673,209,0.5,0.6210995542347697,0.31054977711738485,464,128
1200179,Capixaba,2023,1.2,690,138,0.5,0.4,0.2,552,207
1200203,Cruzeiro do Sul,2019,1.2,6079,1877,0.5,0.6175357789110051,0.30876788945550254,4202,1162
1200203,Cruzeiro do Sul,2020,1.2,6127,1747,0.5,0.5702627713399706,0.2851313856699853,4380,1316
1200203,Cruzeiro do Sul,2021,1.2,6175,1571,0.5,0.5088259109311741,0.25441295546558707,4604,1516
1200203,Cruzeiro do Sul,2022,1.2,6321,1840,0.5,0.5821863629172599,0.29109318145862995,4481,1320
